# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.entries.lookupDurationMaxMs,1787735880065000000,1787735940066000000,0.0
IndexesFlusher.totalFlushes,1787735880065000000,1787735940066000000,175
Indexes.allKeys.lookups,1787735880065000000,1787735940066000000,0.0
IndexesFlusher.totalFlushingTimeUs,1787735880065000000,1787735940066000000,541980
VFSFlusher.totalFlushingTimeUs,1787735880065000000,1787735940066000000,0
Indexes.stubs.lookupDurationAvgMs,1787735880065000000,1787735940066000000,0.0
VFSFlusher.totalFlushesRetried,1787735880065000000,1787735940066000000,0
Indexes.allKeys.lookupDurationMaxMs,1787735880065000000,1787735940066000000,0.0
Indexes.entries.lookupDuration90PMs,1787735880065000000,1787735940066000000,0.0
jps.facet.change.listener.process.change.events.ms,1787735880065000000,1787735940066000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787735880065000000,1787735940066000000,13
workspaceModel.mutableEntityStorage.remove.entity.ms,1787735880065000000,1787735940066000000,0
jps.library.entities.serializer.load.entities.ms,1787735880065000000,1787735940066000000,282
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787735880065000000,1787735940066000000,133
jps.global.get.library.ms,1787735880065000000,1787735940066000000,0
jps.save.changed.project.entities.ms,1787735880065000000,1787735940066000000,5
workspaceModel.mutableEntityStorage.add.entity.ms,1787735880065000000,1787735940066000000,295
jps.library.entities.serializer.save.entities.ms,1787735880065000000,1787735940066000000,0
workspaceModel.global.updates.count,1787735880065000000,1787735940066000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787735880065000000,1787735940066000000,1
workspaceModel.moduleBridge.before.changed.ms,1787735880065000000,1787735940066000000,0
jps.module.iml.entities.serializer.load.entities.ms,1787735880065000000,1787735940066000000,397
workspaceModel.sync.entities.ms,1787735880065000000,1787735940066000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787735880065000000,1787735940066000000,4
jps.artifact.entities.serializer.load.entities.ms,1787735880065000000,1787735940066000000,0
jps.global.handle.before.change.events.ms,1787735880065000000,1787735940066000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787735880065000000,1787735940066000000,17
workspaceModel.moduleBridge.update.option.ms,1787735880065000000,1787735940066000000,0
workspaceModel.global.updates.ms,1787735880065000000,1787735940066000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787735880065000000,1787735940066000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1787735880065000000,1787735940066000000,0
jps.apply.loaded.storage.ms,1787735880065000000,1787735940066000000,772
jps.facet.change.listener.before.change.events.ms,1787735880065000000,1787735940066000000,0
jps.load.project.to.empty.storage.ms,1787735880065000000,1787735940066000000,835
jps.global.get.libraries.ms,1787735880065000000,1787735940066000000,21
workspaceModel.delayed.project.synchronizer.sync.ms,1787735880065000000,1787735940066000000,1669
jps.reload.project.entities.ms,1787735880065000000,1787735940066000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1787735880065000000,1787735940066000000,3
workspaceModel.global.apply.state.to.project.ms,1787735880065000000,1787735940066000000,48
workspaceModel.moduleManagerBridge.load.module.ms,1787735880065000000,1787735940066000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787735880065000000,1787735940066000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1787735880065000000,1787735940066000000,0
jps.project.serializers.save.ms,1787735880065000000,1787735940066000000,3
workspaceModel.mutableEntityStorage.referrers.ms,1787735880065000000,1787735940066000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1787735880065000000,1787735940066000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1787735880065000000,1787735940066000000,95
workspaceModel.mutableEntityStorage.entities.ms,1787735880065000000,1787735940066000000,1
workspaceModel.load.cache.from.file.ms,1787735880065000000,1787735940066000000,300
jps.load.initial.state.ms,1787735880065000000,1787735940066000000,9
workspaceModel.mutableEntityStorage.modify.entity.ms,1787735880065000000,1787735940066000000,140
workspaceModel.moduleBridgeLoader.loading.modules.ms,1787735880065000000,1787735940066000000,862
jps.app.storage.content.writer.save.component.ms,1787735880065000000,1787735940066000000,0
jps.save.global.entities.ms,1787735880065000000,1787735940066000000,65
workspaceModel.moduleBridge.facet.initialization.ms,1787735880065000000,1787735940066000000,0
workspaceModel.orphan.listener.update.ms,1787735880065000000,1787735940066000000,19
jps.global.handle.changed.events.ms,1787735880065000000,1787735940066000000,0
jps.project.serializers.load.ms,1787735880065000000,1787735940066000000,736
jps.global.initialize.library.bridges.after.loading.ms,1787735880065000000,1787735940066000000,0
jps.storage.jps.conf.reader.load.component.ms,1787735880065000000,1787735940066000000,284
workspaceModel.moduleManagerBridge.newModule.ms,1787735880065000000,1787735940066000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1787735880065000000,1787735940066000000,210
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1787735880065000000,1787735940066000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787735880065000000,1787735940066000000,0
jps.app.storage.content.reader.load.component.ms,1787735880065000000,1787735940066000000,0
jps.global.get.library.by.name.ms,1787735880065000000,1787735940066000000,0
jps.global.initialize.library.bridges.ms,1787735880065000000,1787735940066000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1787735880065000000,1787735940066000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1787735880065000000,1787735940066000000,270
jps.module.iml.entities.serializer.save.entities.ms,1787735880065000000,1787735940066000000,0
jps.facet.change.listener.init.bridge.ms,1787735880065000000,1787735940066000000,0
workspaceModel.save.cache.to.file.ms,1787735880065000000,1787735940066000000,575
jps.artifact.entities.serializer.save.entities.ms,1787735880065000000,1787735940066000000,0
AWTEventQueue.eventsDispatched,1787735880065000000,1787735940066000000,3254
NonBlockingReadAction.failedExecutionsCount,1787735880065000000,1787735940066000000,0
FlushQueue.waitingTimeAvgNs,1787735880065000000,1787735940066000000,219523.173553719
AWTEventQueue.dispatchTime90PNs,1787735880065000000,1787735940066000000,190463
FlushQueue.queueSize90P,1787735880065000000,1787735940066000000,0
NonBlockingReadAction.finalizedExecutionsCount,1787735880065000000,1787735940066000000,0
FlushQueue.queueSizeMax,1787735880065000000,1787735940066000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1787735880065000000,1787735940066000000,0
NonBlockingReadAction.failedExecutionTimeUs,1787735880065000000,1787735940066000000,0
AWTEventQueue.dispatchTimeTotalNS,1787735880065000000,1787735940066000000,435671031
AWTEventQueue.dispatchTimeMaxNs,1787735880065000000,1787735940066000000,2441215
FlushQueue.executionTime90PNs,1787735880065000000,1787735940066000000,110591
FlushQueue.waitingTimeMaxNs,1787735880065000000,1787735940066000000,569343
FlushQueue.executionTimeAvgNs,1787735880065000000,1787735940066000000,73735.93388429753
AWTEventQueue.dispatchTimeAvgNs,1787735880065000000,1787735940066000000,133886.69698832207
FlushQueue.queueSizeAvg,1787735880065000000,1787735940066000000,0.0
FlushQueue.executionTimeMaxNs,1787735880065000000,1787735940066000000,1015807
FlushQueue.tasksExecuted,1787735880065000000,1787735940066000000,121
FlushQueue.waitingTime90PNs,1787735880065000000,1787735940066000000,333823
workspaceModel.initializing.ms,1787735940066000000,1787736000073000000,3
workspaceModel.updates.precise.ms,1787735940066000000,1787736000073000000,289
workspaceModel.update.unloaded.entities.ms,1787735940066000000,1787736000073000000,0
workspaceModel.loading.from.cache.ms,1787735940066000000,1787736000073000000,302
workspaceModel.check.recursive.update.ms,1787735940066000000,1787736000073000000,2
workspaceModel.pre.handlers.ms,1787735940066000000,1787736000073000000,0
workspaceModel.replace.project.model.ms,1787735940066000000,1787736000073000000,0
workspaceModel.updates.count,1787735940066000000,1787736000073000000,5
workspaceModel.updates.ms,1787735940066000000,1787736000073000000,396
workspaceModel.collect.changes.ms,1787735940066000000,1787736000073000000,0
workspaceModel.to.snapshot.ms,1787735940066000000,1787736000073000000,11
workspaceModel.init.bridges.ms,1787735940066000000,1787736000073000000,3
workspaceModel.loading.total.ms,1787735940066000000,1787736000073000000,318
FileNameCache.queries,1787735940066000000,1787736000073000000,0
FileNameCache.fastMisses,1787735940066000000,1787736000073000000,0
FileNameCache.totalMisses,1787735940066000000,1787736000073000000,0
JVM.maxHeapBytes,1787735940066000000,1787736000073000000,2147483648
JVM.threadCount,1787735940066000000,1787736000073000000,42
JVM.maxNativeBytes,1787735940066000000,1787736000073000000,-1
JVM.totalCpuTimeMs,1787735940066000000,1787736000073000000,3493
JVM.GC.collectionTimesMs,1787735940066000000,1787736000073000000,0
JVM.GC.collections,1787735940066000000,1787736000073000000,0
OS.loadAverage,1787735940066000000,1787736000073000000,3.4189453125
JVM.usedNativeBytes,1787735940066000000,1787736000073000000,406083440
JVM.usedHeapBytes,1787735940066000000,1787736000073000000,428080880
FilePageCache.totalPageLoadsUs,1787735940066000000,1787736000073000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1787735940066000000,1787736000073000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787735940066000000,1787736000073000000,292634624
StorageLockContext.competingThreads.90P,1787735940066000000,1787736000073000000,0
DirectByteBufferAllocator.disposed,1787735940066000000,1787736000073000000,0
FilePageCache.maxCacheSizeInBytes,1787735940066000000,1787736000073000000,297877504
StorageLockContext.competingThreads.avg,1787735940066000000,1787736000073000000,0.0
DirectByteBufferAllocator.reclaimed,1787735940066000000,1787736000073000000,0
DirectByteBufferAllocator.hits,1787735940066000000,1787736000073000000,0
FilePageCache.pageFastCacheHits,1787735940066000000,1787736000073000000,0
FilePageCache.pageLoads,1787735940066000000,1787736000073000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1787735940066000000,1787736000073000000,0
StreamlinedBlobStorage.recordsAllocated,1787735940066000000,1787736000073000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1787735940066000000,1787736000073000000,0
DirectByteBufferAllocator.misses,1787735940066000000,1787736000073000000,0
FilePageCache.disposedBuffers,1787735940066000000,1787736000073000000,0
FilePageCache.pageHits,1787735940066000000,1787736000073000000,0
StorageLockContext.competingThreads.max,1787735940066000000,1787736000073000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787735940066000000,1787736000073000000,0
FilePageCache.capacityInBytes,1787735940066000000,1787736000073000000,524288000
StreamlinedBlobStorage.recordsDeleted,1787735940066000000,1787736000073000000,0
StreamlinedBlobStorage.recordsRelocated,1787735940066000000,1787736000073000000,0
FilePageCache.uncachedFileAccess,1787735940066000000,1787736000073000000,0
FilePageCache.maxRegisteredFiles,1787735940066000000,1787736000073000000,620
FilePageCache.totalPageDisposalsUs,1787735940066000000,1787736000073000000,0
Indexes.allKeys.lookupDurationAvgMs,1787735940066000000,1787736000073000000,0.0
VFSFlusher.totalContentionQuotaSpent,1787735940066000000,1787736000073000000,0
Indexes.entries.lookups,1787735940066000000,1787736000073000000,0.0
IndexesFlusher.totalFlushesRetried,1787735940066000000,1787736000073000000,0
IndexesFlusher.totalContentionQuotaSpent,1787735940066000000,1787736000073000000,0
VFSFlusher.totalFlushes,1787735940066000000,1787736000073000000,0
Indexes.stubs.lookupDuration90PMs,1787735940066000000,1787736000073000000,0.0
Indexes.allKeys.lookupDuration90PMs,1787735940066000000,1787736000073000000,0.0
Indexes.entries.lookupDurationAvgMs,1787735940066000000,1787736000073000000,0.0
Indexes.stubs.lookupDurationMaxMs,1787735940066000000,1787736000073000000,0.0
Indexes.stubs.lookups,1787735940066000000,1787736000073000000,0.0
Indexes.entries.lookupDurationMaxMs,1787735940066000000,1787736000073000000,0.0
IndexesFlusher.totalFlushes,1787735940066000000,1787736000073000000,176
Indexes.allKeys.lookups,1787735940066000000,1787736000073000000,0.0
IndexesFlusher.totalFlushingTimeUs,1787735940066000000,1787736000073000000,497196
VFSFlusher.totalFlushingTimeUs,1787735940066000000,1787736000073000000,0
Indexes.stubs.lookupDurationAvgMs,1787735940066000000,1787736000073000000,0.0
VFSFlusher.totalFlushesRetried,1787735940066000000,1787736000073000000,0
Indexes.allKeys.lookupDurationMaxMs,1787735940066000000,1787736000073000000,0.0
Indexes.entries.lookupDuration90PMs,1787735940066000000,1787736000073000000,0.0
jps.facet.change.listener.process.change.events.ms,1787735940066000000,1787736000073000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1787735940066000000,1787736000073000000,13
workspaceModel.mutableEntityStorage.remove.entity.ms,1787735940066000000,1787736000073000000,0
jps.library.entities.serializer.load.entities.ms,1787735940066000000,1787736000073000000,282
workspaceModel.moduleManagerBridge.load.all.modules.ms,1787735940066000000,1787736000073000000,133
jps.global.get.library.ms,1787735940066000000,1787736000073000000,0
jps.save.changed.project.entities.ms,1787735940066000000,1787736000073000000,5
workspaceModel.mutableEntityStorage.add.entity.ms,1787735940066000000,1787736000073000000,295
jps.library.entities.serializer.save.entities.ms,1787735940066000000,1787736000073000000,0
workspaceModel.global.updates.count,1787735940066000000,1787736000073000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1787735940066000000,1787736000073000000,1
workspaceModel.moduleBridge.before.changed.ms,1787735940066000000,1787736000073000000,0
jps.module.iml.entities.serializer.load.entities.ms,1787735940066000000,1787736000073000000,397
workspaceModel.sync.entities.ms,1787735940066000000,1787736000073000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1787735940066000000,1787736000073000000,4
jps.artifact.entities.serializer.load.entities.ms,1787735940066000000,1787736000073000000,0
jps.global.handle.before.change.events.ms,1787735940066000000,1787736000073000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1787735940066000000,1787736000073000000,17
workspaceModel.moduleBridge.update.option.ms,1787735940066000000,1787736000073000000,0
workspaceModel.global.updates.ms,1787735940066000000,1787736000073000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1787735940066000000,1787736000073000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1787735940066000000,1787736000073000000,0
jps.apply.loaded.storage.ms,1787735940066000000,1787736000073000000,772
jps.facet.change.listener.before.change.events.ms,1787735940066000000,1787736000073000000,0
jps.load.project.to.empty.storage.ms,1787735940066000000,1787736000073000000,835
